study_id,observation_id,observer.initials,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat.control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note,genus,filename,max.temp.C,duration.days,dhd.C.days,range.C,rate.C.day.1
S0064,OBO4437,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_27_Day1,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,0,0,0,CONTROL,VARIABLE,YES,NO,S0064_OBO4437_temp.csv,NR,27,"",27,COMMON,NO,C,C,C,C,"",NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.415694,hemocytometry,8,NR,,1.26,,spectrophotometric equations,"Ritchie, 2006",,3.53,C,Paraffin wax technique,"Veal et al., 2010",0.56,maximum quantum yield,YES,nighttime,15,13.88 U mg^-1; 13.66 U mg^-1; 2.13 uU cell^-1; 212.69 nmol mg^-1; 26.13 nmol mg^-1; 33.21 fmol cell^-1; 24.93 U mg^-1; 7.66 U mg^-1; 3.09 uU cell^-1; 2.24 nmol mm^-2; 0.26 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,,,,,,
S0064,OBO4438,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_27_Day4,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,0,0,0,CONTROL,VARIABLE,YES,NO,S0064_OBO4438_temp.csv,NR,27,"",28.5,COMMON,NO,C,C,C,C,"",NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.415647,hemocytometry,8,NR,,0.94,,spectrophotometric equations,"Ritchie, 2006",,2.25,C,Paraffin wax technique,"Veal et al., 2010",0.58,maximum quantum yield,YES,nighttime,15,14.55 U mg^-1; 15.19 U mg^-1; 2.13 uU cell^-1; 217.31 nmol mg^-1; 36.52 nmol mg^-1; 43.29 fmol cell^-1; 27.09 U mg^-1; 7.85 U mg^-1; 2.76 uU cell^-1; 3.17 nmol mm^-2; 0.41 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,,,,,,
S0064,OBO4439,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_27_Day8,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,0,0,0,CONTROL,VARIABLE,YES,NO,S0064_OBO4439_temp.csv,NR,27,"",27,COMMON,NO,C,C,C,C,"",NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.423247,hemocytometry,8,NR,,1.07,,spectrophotometric equations,"Ritchie, 2006",,2.59,C,Paraffin wax technique,"Veal et al., 2010",0.61,maximum quantum yield,YES,nighttime,15,14.94 U mg^-1; 15.31 U mg^-1; 2.17 uU cell^-1; 204.22 nmol mg^-1; 33.89 nmol mg^-1; 40.89 fmol cell^-1; 24.15 U mg^-1; 10.45 U mg^-1; 3.8 uU cell^-1; 3.08 nmol mm^-2; 0.31 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,,,,,,
S0064,OBO4440,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_27_Day11,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,0,0,0,CONTROL,VARIABLE,YES,NO,S0064_OBO4440_temp.csv,NR,27,"",27,COMMON,NO,C,C,C,C,"",NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.3078,hemocytometry,8,NR,,0.81,,spectrophotometric equations,"Ritchie, 2006",,2.69,C,Paraffin wax technique,"Veal et al., 2010",0.63,maximum quantum yield,YES,nighttime,15,16.18 U mg^-1; 12.8 U mg^-1; 2.79 uU cell^-1; 191.86 nmol mg^-1; 32.1 nmol mg^-1; 52.66 fmol cell^-1; 24.75 U mg^-1; 9.13 U mg^-1; 5.16 uU cell^-1; 2.96 nmol mm^-2; 0.27 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,,,,,,
S0064,OBO4441,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_27_Day14,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,0,0,0,CONTROL,VARIABLE,YES,NO,S0064_OBO4441_temp.csv,NR,27,"",29,COMMON,NO,C,C,C,C,"",NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.382592,hemocytometry,8,NR,,1.24,,spectrophotometric equations,"Ritchie, 2006",,3.7,C,Paraffin wax technique,"Veal et al., 2010",0.6,maximum quantum yield,YES,nighttime,15,16.86 U mg^-1; 12.31 U mg^-1; 2.44 uU cell^-1; 221.44 nmol mg^-1; 36.7 nmol mg^-1; 57.21 fmol cell^-1; 20.56 U mg^-1; 10.84 U mg^-1; 4.95 uU cell^-1; 3.42 nmol mm^-2; 0.3 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,,,,,,
S0064,OBO4442,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_32_Day1,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,0,0,0,HEAT,INCREASED VARIABLE,YES,NO,S0064_OBO4442_temp.csv,NR,27,BEFORE,26,COMMON,NO,C,C,C,C,"",NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.460703,hemocytometry,8,NR,,0.94,,spectrophotometric equations,"Ritchie, 2006",,2.21,C,Paraffin wax technique,"Veal et al., 2010",0.6,maximum quantum yield,YES,nighttime,15,16.93 U mg^-1; 13.08 U mg^-1; 1.78 uU cell^-1; 195.86 nmol mg^-1; 30.02 nmol mg^-1; 19.88 fmol cell^-1; 22.41 U mg^-1; 11.71 U mg^-1; 3.63 uU cell^-1; 2.45 nmol mm^-2; 0.29 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,,,,,,
S0064,OBO4443,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_32_Day4,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,72,3,0,HEAT,INCREASED VARIABLE,YES,NO,S0064_OBO4443_temp.csv,NR,27,DURING,30,COMMON,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.450023,hemocytometry,8,NR,,1.23,,spectrophotometric equations,"Ritchie, 2006",,2.86,C,Paraffin wax technique,"Veal et al., 2010",0.61,maximum quantum yield,YES,nighttime,15,17.86 U mg^-1; 16.32 U mg^-1; 1.65 uU cell^-1; 179.3 nmol mg^-1; 32.82 nmol mg^-1; 18.08 fmol cell^-1; 41.15 U mg^-1; 18.66 U mg^-1; 4.81 uU cell^-1; 2.85 nmol mm^-2; 0.36 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,S0064_OBO4443,30,3.33,5.105105105,4,1.714285714
S0064,OBO4444,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_32_Day8,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,168,7,0,HEAT,INCREASED VARIABLE,YES,NO,S0064_OBO4444_temp.csv,NR,27,DURING,31,COMMON,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.328655,hemocytometry,8,NR,,0.69,,spectrophotometric equations,"Ritchie, 2006",,2.32,C,Paraffin wax technique,"Veal et al., 2010",0.59,maximum quantum yield,YES,nighttime,15,20.91 U mg^-1; 17.14 U mg^-1; 2.66 uU cell^-1; 275.01 nmol mg^-1; 33.22 nmol mg^-1; 21.86 fmol cell^-1; 30.75 U mg^-1; 22.11 U mg^-1; 8.4 uU cell^-1; 2.07 nmol mm^-2; 0.26 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,S0064_OBO4444,32,7.33,8.663028649,6,0.947368421
S0064,OBO4445,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_32_Day11,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,240,10,0,HEAT,INCREASED VARIABLE,YES,NO,S0064_OBO4445_temp.csv,NR,27,DURING,31.5,COMMON,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.13125,hemocytometry,8,NR,,0.4,,spectrophotometric equations,"Ritchie, 2006",,3.08,C,Paraffin wax technique,"Veal et al., 2010",0.49,maximum quantum yield,YES,nighttime,15,18.52 U mg^-1; 20.92 U mg^-1; 9.43 uU cell^-1; 328.09 nmol mg^-1; 48.03 nmol mg^-1; 82.89 fmol cell^-1; 57.04 U mg^-1; 20.44 U mg^-1; 20.16 uU cell^-1; 2.58 nmol mm^-2; 0.31 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,S0064_OBO4445,33.5,10.33,10.01936108,7.5,0.803571429
S0064,OBO4446,AU,Gardner,DOI 10.1186/s12915-017-0459-2,A multi-trait systems approach reveals a response cascade to bleaching in corals,2017,BMC Biology,2015,Australia,NR,NR,"Heron Island, Great Barrier Reef, Australia",Pacific,-20.29,152.06,February,2015,coral,2,adult,L,Stylophora pistillata,"T, M, Species",2 species x 2 temp x 6 timepoints - 4 (1 species has 5 timepoints only) = 24 - 2 = 22,S_pistillata_32_Day14,22,YES,"T, L",~1,NO,,5,50,NO,10,NR,YES,NO,0,YES,5,312,13,0,HEAT,INCREASED VARIABLE,YES,NO,S0064_OBO4446_temp.csv,NR,27,DURING,32,COMMON,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,NR,NR,700,NR,SCFR,0.06008,hemocytometry,8,NR,,0.31,,spectrophotometric equations,"Ritchie, 2006",,5.48,C,Paraffin wax technique,"Veal et al., 2010",0.1,maximum quantum yield,YES,nighttime,15,29.33 U mg^-1; 22.27 U mg^-1; 19.15 uU cell^-1; 326.07 nmol mg^-1; 78.86 nmol mg^-1; 311.39 fmol cell^-1; 72.39 U mg^-1; 30.1 U mg^-1; 63.63 uU cell^-1; 0.92 nmol mm^-2; 0.43 nmol mm^-2,"Host SOD, Algae SOD, SOD, Host GSx, Algae GSx, GSx, Host Catalase, Algae Catalase, CAT, DMSP, DMSO ","SOD, GSx, CAT: Assay Kits. DMSP, DMSO: qNMR spectroscopy ",NR,YES,Stephanie.Gardner@uts.edu.au,Depth: <2m at low tide. Temp includes diel fluctuations in both 27 and 32 temp treatments.,Stylo,S0064_OBO4446,33.5,13.33,10.46511628,7.5,0.803571429
S0067,OBO0352,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_ day1,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,SCF,0.471,hemocytometry,NR,Neubauer,,2.82,,Trilogy Laboratory Fluorometer,Turner Designs,,6.91,C,WAX METHOD,Lamers and Indemans,0.62,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,observation temp was taken from graph and will be more accurate with acquisition of raw temperature data,Stylo,,,,,,
S0067,OBO0353,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day7,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.62,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0354,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day9,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.62,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0355,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day11,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.62,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0356,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day14,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.6,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0357,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day16,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.6,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0358,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day18,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.63,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0359,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day21,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.62,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0360,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day23,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.6,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0361,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day24,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,SC,0.576,hemocytometry,NR,Neubauer,,2.1,,Trilogy Laboratory Fluorometer,Turner Designs,,3.86,C,WAX METHOD,Lamers and Indemans,,Effective Quantum Yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0362,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day25,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.6,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0363,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day28,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.59,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
S0067,OBO0364,KB,Tilstra,DOI 10.7717/peerj.3802 ,Light induced intraspecific variability in response to thermal stress in the hard coral Stylophora pistillata,2017,PeerJ,2016,Netherlands,53.21891649,6.563255419,Indonesia,Pacific,NR,NR,NR,2016,coral,1,adult,L,Stylophora pistillata,"T, L, Colony",(2 temp treatments x 3 colonies x 27 time points = 162 trts,C1_control_day30,162,NO,"T, L, Colony",175,NO,,1,20,NO,NR,YES,YES,NO,28,YES,68,0,0,0,CONTROL,CONSTANT,NO,NO,"",NR,,BEFORE,26,DIFFERENT,YES,C,C,C,C,GRADUAL,ARTIFICIAL,INDOOR,200,NR,200,12,F,,"","","",,,,"","",,,"","","",0.6,effective quantum yield,NO,midday,0,"","","","",YES,arjentilstra@gmail.com,"",Stylo,,,,,,
