observer initials,study_id,observation_id,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat-control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note
JM,S0315,OBO_5368,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Acropora millepora,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Acopora_29_607,24,YES,F,3.5-3.83,YES,"T, PCO2",1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4589_species.cjournal.poneU,NR,26.5,DURING,30.3,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,140000,Hemocytometry,6,This paper,,0.87,,Spectrophotometric equations,Porra et al. 1989,,6.21,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,607 pCO2
JM,S0315,OBO_5369,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Acropora millepora,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Acopora_26.5_741,24,YES,F,3.5-3.93,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4590_species.cjournal.poneU,NR,26.5,DURING,26.4,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,300000,Hemocytometry,6,This paper,,2.27,,Spectrophotometric equations,Porra et al. 1989,,7.56,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,741 pCO2
JM,S0315,OBO_5370,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Acropora millepora,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Acopora_29_741,24,YES,F,3.5-3.93,YES,"T, PCO2",1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4591_species.cjournal.poneU,NR,26.5,DURING,30.93,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,220000,Hemocytometry,6,This paper,,1.87,,Spectrophotometric equations,Porra et al. 1989,,8.5,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,741 pCO2
JM,S0315,OBO_5371,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Pocillopora damicornis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Pocillopora_26.5_382,24,YES,F,3.5-3.93,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,0,0,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4592_species.cjournal.poneU,NR,26.5,BEFORE,26.18,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,280000,Hemocytometry,6,This paper,,2.6,,Spectrophotometric equations,Porra et al. 1989,,9.2,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,
JM,S0315,OBO_5372,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Pocillopora damicornis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Pocillopora_29_382,24,YES,F,3.5-3.93,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4593_species.cjournal.poneU,NR,26.5,DURING,31.42,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,280000,Hemocytometry,6,This paper,,3.1,,Spectrophotometric equations,Porra et al. 1989,,11.07,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,
JM,S0315,OBO_5373,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Pocillopora damicornis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Pocillopora_26.5_607,24,YES,F,3.5-3.93,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4594_species.cjournal.poneU,NR,26.5,DURING,26.48,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,240000,Hemocytometry,6,This paper,,1.87,,Spectrophotometric equations,Porra et al. 1989,,7.79,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,607 pCO2
JM,S0315,OBO_5374,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Pocillopora damicornis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Pocillopora_29_607,24,YES,F,3.5-3.93,YES,"T, PCO2",1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4595_species.cjournal.poneU,NR,26.5,DURING,30.3,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,150000,Hemocytometry,6,This paper,,1.66,,Spectrophotometric equations,Porra et al. 1989,,11.06,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,607 pCO2
JM,S0315,OBO_5375,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Pocillopora damicornis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Pocillopora_26.5_741,24,YES,F,3.5-3.93,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4596_species.cjournal.poneU,NR,26.5,DURING,26.4,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,200000,Hemocytometry,6,This paper,,2.02,,Spectrophotometric equations,Porra et al. 1989,,10.1,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,741 pCO2
JM,S0315,OBO_5376,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Pocillopora damicornis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Pocillopora_29_741,24,YES,F,3.5-3.93,YES,"T, PCO2",1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4597_species.cjournal.poneU,NR,26.5,DURING,30.93,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,260000,Hemocytometry,6,This paper,,3.36,,Spectrophotometric equations,Porra et al. 1989,,12.92,C,Single WAX dipping METHOD,"Stimson and Kinzie, 1991; Veal et al., 2010 ",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,741 pCO2
JM,S0315,OBO_5377,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Montipora monasteriata,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Montipora_26.5_382,24,YES,F,3.5-3.93,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,0,0,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4598_species.cjournal.poneU,NR,26.5,BEFORE,26.18,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,1160000,Hemocytometry,6,This paper,,7.4,,Spectrophotometric equations,Porra et al. 1989,,6.38,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,
JM,S0315,OBO_5378,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Montipora monasteriata,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Montipora_29_382,24,YES,F,3.5-3.93,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4599_species.cjournal.poneU,NR,26.5,DURING,31.42,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,720000,Hemocytometry,6,This paper,,4.09,,Spectrophotometric equations,Porra et al. 1989,,5.68,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,
JM,S0315,OBO_5379,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Montipora monasteriata,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Montipora_26.5_607,24,YES,F,3.5-3.03,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4600_species.cjournal.poneU,NR,26.5,DURING,26.48,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,810000,Hemocytometry,6,This paper,,4.38,,Spectrophotometric equations,Porra et al. 1989,,5.41,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,607 pCO2
JM,S0315,OBO_5380,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Montipora monasteriata,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Montipora_29_607,24,YES,F,3.5-3.03,YES,"T, PCO2",1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4601_species.cjournal.poneU,NR,26.5,DURING,30.3,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,580000,Hemocytometry,6,This paper,,3.99,,Spectrophotometric equations,Porra et al. 1989,,6.88,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,607 pCO2
JM,S0315,OBO_5381,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Montipora monasteriata,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Montipora_26.5_741,24,YES,F,3.5-3.03,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4602_species.cjournal.poneU,NR,26.5,DURING,26.4,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,1070000,Hemocytometry,6,This paper,,6.53,,Spectrophotometric equations,Porra et al. 1989,,6.1,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,741 pCO2
JM,S0315,OBO_5382,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Montipora monasteriata,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Montipora_29_741,24,YES,F,3.5-3.03,YES,"T, PCO2",1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4603_species.cjournal.poneU,NR,26.5,DURING,30.93,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,760000,Hemocytometry,6,This paper,,4.59,,Spectrophotometric equations,Porra et al. 1989,,6.04,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,741 pCO2
JM,S0315,OBO_5383,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Turbinaria reniformis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Turbinaria_26.5_382,24,YES,F,3.5-3.03,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,0,0,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4604_species.cjournal.poneU,NR,26.5,BEFORE,26.18,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,580000,Hemocytometry,6,This paper,,3.28,,Spectrophotometric equations,Porra et al. 1989,,5.66,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,
JM,S0315,OBO_5384,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Turbinaria reniformis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Turbinaria_29_382,24,YES,F,3.5-3.03,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4605_species.cjournal.poneU,NR,26.5,DURING,31.42,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,760000,Hemocytometry,6,This paper,,4.64,,Spectrophotometric equations,Porra et al. 1989,,6.11,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,
JM,S0315,OBO_5385,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Turbinaria reniformis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Turbinaria_26.5_607,24,YES,F,3.5-3.03,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4606_species.cjournal.poneU,NR,26.5,DURING,26.48,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,450000,Hemocytometry,6,This paper,,1.77,,Spectrophotometric equations,Porra et al. 1989,,3.93,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,607 pCO2
JM,S0315,OBO_5386,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Turbinaria reniformis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Turbinaria_29_607,24,YES,F,3.5-3.03,YES,"T, PCO2",1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4607_species.cjournal.poneU,NR,26.5,DURING,30.3,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,570000,Hemocytometry,6,This paper,,3.14,,Spectrophotometric equations,Porra et al. 1989,,5.51,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,607 pCO2
JM,S0315,OBO_5387,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Turbinaria reniformis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Turbinaria_26.5_741,24,YES,F,3.5-3.03,NO,NA,1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,CONTROL,CONSTANT,NO,NO,S0315_OBO4608_species.cjournal.poneU,NR,26.5,DURING,26.4,COMMON,YES,C,R,R,R,NA,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,740000,Hemocytometry,6,This paper,,3.54,,Spectrophotometric equations,Porra et al. 1989,,4.79,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,741 pCO2
JM,S0315,OBO_5388,Schoepf,https://doi.org/10.1371/journal.pone.0075049,Coral Energy Reserves and Calcification in a High-CO2 World at Two Temperatures,2013,PLOS ONE,2011,United States of America,40.07241,-82.46553,northwest Fiji ,Pacific,-17.2919,177.2339,April,2011,coral,4,adult,L,Turbinaria reniformis,"T,P",4 species x 3 pCO2 x 2 Temp = 24,Turbinaria_29_741,24,YES,F,3.5-3.03,YES,"T, PCO2",1,6,YES,6,YES,NO,YES,0,YES,10,576,24,NR,HEAT,INCREASED,NO,NO,S0315_OBO4609_species.cjournal.poneU,NR,26.5,DURING,30.93,COMMON,YES,C,C,R,C,GRADUAL,ARTIFICIAL,INDOOR,275,NR,NR,9,SC,400000,Hemocytometry,6,This paper,,2.9,,Spectrophotometric equations,Porra et al. 1989,,7.25,C,FOIL METHOD,"Marsh, 1970",,NA,NA,NA,NA,,NA,NA,NA,NO,schoepf.4@osu.edu,741 pCO2
AU,S0344,OBO_3915,Howells,DOI: 10.1038/NCLIMATE1330,Coral thermal tolerance shaped by local adaptation of photosymbionts,2011,Nature Climate Change,2009,Australia,NR,NR,Miall Island,Pacific,-23.9014,150.54013,NR,2009,coral,1,juvenile,L,Acropora millepora,"Symbiont source, T, M",2 symbiont souce x 2 temp x 9 timepoints = 36,27_SM_Day-2_23:00,36,NO,"T, L",NR,NO,NA,2,~100,NO,8,NR,YES,NO,NA,YES,14,0,0,0,CONTROL,VARIABLE,NO,YES,S0344_OBO3915_temp.csv,NR,27,NA,27.1648,COMMON,NO,C,C,C,C,NA,NATURAL,OUTDOOR,130,NR,NR,12,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.44,Maximum quantum yields of photosystem II,NO,nighttime,0,,NA,NA,NA,YES,em.howells@gmail.com <em.howells@gmail.com>;,"Symbionts are sourced from fragments of the coral Acropora tenuis collected from two inshore reefs at ~ 3m depth: South Molle Island (20?160 3300 S, 148?490 3600 E) and Magnetic Island (19?100600 S, 146?5006000 E). Experiment began 2 weeks after establishment of symbionts (acclimation time = 14 days)."
AU,S0344,OBO_3916,Howells,DOI: 10.1038/NCLIMATE1330,Coral thermal tolerance shaped by local adaptation of photosymbionts,2011,Nature Climate Change,2009,Australia,NR,NR,Miall Island,Pacific,-23.9014,150.54013,NR,2009,coral,1,juvenile,L,Acropora millepora,"Symbiont source, T, M",2 symbiont souce x 2 temp x 9 timepoints = 36,27_SM_Day-1_8:00,36,NO,"T, L",NR,NO,NA,2,~100,NO,8,NR,YES,NO,NA,YES,14,0,0,0,CONTROL,VARIABLE,NO,YES,S0344_OBO3916_temp.csv,NR,27,NA,27.2855,COMMON,NO,C,C,C,C,NA,NATURAL,OUTDOOR,130,NR,NR,12,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.43,Maximum quantum yields of photosystem II,NO,midday,0,,NA,NA,NA,YES,em.howells@gmail.com <em.howells@gmail.com>;,"Symbionts are sourced from fragments of the coral Acropora tenuis collected from two inshore reefs at ~ 3m depth: South Molle Island (20?160 3300 S, 148?490 3600 E) and Magnetic Island (19?100600 S, 146?5006000 E). Experiment began 2 weeks after establishment of symbionts (acclimation time = 14 days)."
AU,S0344,OBO_3917,Howells,DOI: 10.1038/NCLIMATE1330,Coral thermal tolerance shaped by local adaptation of photosymbionts,2011,Nature Climate Change,2009,Australia,NR,NR,Miall Island,Pacific,-23.9014,150.54013,NR,2009,coral,1,juvenile,L,Acropora millepora,"Symbiont source, T, M",2 symbiont souce x 2 temp x 9 timepoints = 36,27_SM_Day1_8:00,36,NO,"T, L",NR,NO,NA,2,~100,NO,8,NR,YES,NO,NA,YES,14,0,0,0,CONTROL,VARIABLE,NO,YES,S0344_OBO3917_temp.csv,NR,27,NA,26.4806,COMMON,NO,C,C,C,C,NA,NATURAL,OUTDOOR,130,NR,NR,12,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.36,Maximum quantum yields of photosystem II,NO,midday,0,,NA,NA,NA,YES,em.howells@gmail.com <em.howells@gmail.com>;,"Symbionts are sourced from fragments of the coral Acropora tenuis collected from two inshore reefs at ~ 3m depth: South Molle Island (20?160 3300 S, 148?490 3600 E) and Magnetic Island (19?100600 S, 146?5006000 E). Experiment began 2 weeks after establishment of symbionts (acclimation time = 14 days)."
AU,S0344,OBO_3918,Howells,DOI: 10.1038/NCLIMATE1330,Coral thermal tolerance shaped by local adaptation of photosymbionts,2011,Nature Climate Change,2009,Australia,NR,NR,Miall Island,Pacific,-23.9014,150.54013,NR,2009,coral,1,juvenile,L,Acropora millepora,"Symbiont source, T, M",2 symbiont souce x 2 temp x 9 timepoints = 36,27_SM_Day2_8:00,36,NO,"T, L",NR,NO,NA,2,~100,NO,8,NR,YES,NO,NA,YES,14,0,0,0,CONTROL,VARIABLE,NO,YES,S0344_OBO3918_temp.csv,NR,27,NA,26.6617,COMMON,NO,C,C,C,C,NA,NATURAL,OUTDOOR,130,NR,NR,12,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.39,Maximum quantum yields of photosystem II,NO,midday,0,,NA,NA,NA,YES,em.howells@gmail.com <em.howells@gmail.com>;,"Symbionts are sourced from fragments of the coral Acropora tenuis collected from two inshore reefs at ~ 3m depth: South Molle Island (20?160 3300 S, 148?490 3600 E) and Magnetic Island (19?100600 S, 146?5006000 E). Experiment began 2 weeks after establishment of symbionts (acclimation time = 14 days)."
AU,S0344,OBO_3919,Howells,DOI: 10.1038/NCLIMATE1330,Coral thermal tolerance shaped by local adaptation of photosymbionts,2011,Nature Climate Change,2009,Australia,NR,NR,Miall Island,Pacific,-23.9014,150.54013,NR,2009,coral,1,juvenile,L,Acropora millepora,"Symbiont source, T, M",2 symbiont souce x 2 temp x 9 timepoints = 36,27_SM_Day3_7:30,36,NO,"T, L",NR,NO,NA,2,~100,NO,8,NR,YES,NO,NA,YES,14,0,0,0,CONTROL,VARIABLE,NO,YES,S0344_OBO3919_temp.csv,NR,27,NA,26.5611,COMMON,NO,C,C,C,C,NA,NATURAL,OUTDOOR,130,NR,NR,12,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.37,Maximum quantum yields of photosystem II,NO,midday,0,,NA,NA,NA,YES,em.howells@gmail.com <em.howells@gmail.com>;,"Symbionts are sourced from fragments of the coral Acropora tenuis collected from two inshore reefs at ~ 3m depth: South Molle Island (20?160 3300 S, 148?490 3600 E) and Magnetic Island (19?100600 S, 146?5006000 E). Experiment began 2 weeks after establishment of symbionts (acclimation time = 14 days)."
AU,S0344,OBO_3920,Howells,DOI: 10.1038/NCLIMATE1330,Coral thermal tolerance shaped by local adaptation of photosymbionts,2011,Nature Climate Change,2009,Australia,NR,NR,Miall Island,Pacific,-23.9014,150.54013,NR,2009,coral,1,juvenile,L,Acropora millepora,"Symbiont source, T, M",2 symbiont souce x 2 temp x 9 timepoints = 36,27_SM_Day5_7:30,36,NO,"T, L",NR,NO,NA,2,~100,NO,8,NR,YES,NO,NA,YES,14,0,0,0,CONTROL,VARIABLE,NO,YES,S0344_OBO3920_temp.csv,NR,27,NA,26.541,COMMON,NO,C,C,C,C,NA,NATURAL,OUTDOOR,130,NR,NR,12,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.38,Maximum quantum yields of photosystem II,NO,midday,0,,NA,NA,NA,YES,em.howells@gmail.com <em.howells@gmail.com>;,"Symbionts are sourced from fragments of the coral Acropora tenuis collected from two inshore reefs at ~ 3m depth: South Molle Island (20?160 3300 S, 148?490 3600 E) and Magnetic Island (19?100600 S, 146?5006000 E). Experiment began 2 weeks after establishment of symbionts (acclimation time = 14 days)."
